"Crash ID","City","Crash Date","Crash Death Count","Weather Condition","Vehicle Make","Vehicle Model Name","Vehicle Model Year","Person Death Count","Person Helmet"
"19738112","NOLANVILLE","2023-08-18","0","1 - CLEAR","FORD","ESCAPE (FORD)","2018","0","97 - NOT APPLICABLE"
"19738112","NOLANVILLE","2023-08-18","0","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2022","0","2 - WORN, DAMAGED"
"19710474","PORT ARTHUR","2023-08-19","1","1 - CLEAR","HONDA","ATC250 (HONDA)","2012","1","1 - NOT WORN"
"19710474","PORT ARTHUR","2023-08-19","1","1 - CLEAR","DODGE","CHARGER (DODGE)","2009","0","97 - NOT APPLICABLE"
"19710689","HOUSTON","2023-08-19","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2009","0","3 - WORN, NOT DAMAGED"
"19710689","HOUSTON","2023-08-19","0","1 - CLEAR","SUZUKI","GV1400 (SUZUKI)","2013","0","3 - WORN, NOT DAMAGED"
"19711156","WACO","2023-08-19","1","1 - CLEAR","HARLEY-DAVIDSON","XLH883 (HARLEY-DAVIDSON)","1996","1","1 - NOT WORN"
"19711916","PARIS","2023-08-19","0","1 - CLEAR","FORD","F150 (FORD)","2014","0","97 - NOT APPLICABLE"
"19711916","PARIS","2023-08-19","0","1 - CLEAR","KAWASAKI","VULCAN 2000 (KAWASAKI)","1997","0","1 - NOT WORN"
"19712489","OUTSIDE CITY LIMITS","2023-08-19","0","1 - CLEAR","FORD","F150 (FORD)","1989","0","97 - NOT APPLICABLE"
"19712489","OUTSIDE CITY LIMITS","2023-08-19","0","1 - CLEAR","FORD","F150 (FORD)","1989","0","97 - NOT APPLICABLE"
"19712489","OUTSIDE CITY LIMITS","2023-08-19","0","1 - CLEAR","HONDA","VF700 (HONDA)","2002","0","1 - NOT WORN"
"19712489","OUTSIDE CITY LIMITS","2023-08-19","0","1 - CLEAR","HONDA","VF700 (HONDA)","2002","0","1 - NOT WORN"
"19712908","QUEEN CITY","2023-08-19","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2009","0","1 - NOT WORN"
"19713002","COMANCHE","2023-08-19","1","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2011","1","1 - NOT WORN"
"19713002","COMANCHE","2023-08-19","1","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2014","0","97 - NOT APPLICABLE"
"19713002","COMANCHE","2023-08-19","1","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2014","0","97 - NOT APPLICABLE"
"19713574","AUSTIN","2023-08-19","0","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2006","0","2 - WORN, DAMAGED"
"19715502","OUTSIDE CITY LIMITS","2023-08-19","0","1 - CLEAR","INDIAN MOTORCYCLE CO.","CHIEFTAIN (INDIAN MOTORCYCLE CO.)","2017","0","2 - WORN, DAMAGED"
"19718207","SAN ANTONIO","2023-08-19","1","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2006","1","2 - WORN, DAMAGED"
"19719435","EL PASO","2023-08-19","0","1 - CLEAR","KAWASAKI","EX650 (KAWASAKI)","2014","0","4 - WORN, UNK DAMAGE"
"19725887","CONROE","2023-08-19","0","1 - CLEAR","TOYOTA","TACOMA (TOYOTA)","2021","0","97 - NOT APPLICABLE"
"19725887","CONROE","2023-08-19","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2005","0","2 - WORN, DAMAGED"
"19756612","LUBBOCK","2023-08-19","0","1 - CLEAR","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2023","0","2 - WORN, DAMAGED"
"19716838","SAN ANTONIO","2023-08-20","1","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2007","1","2 - WORN, DAMAGED"
"19719309","CROWLEY","2023-08-20","0","1 - CLEAR","NISSAN","VERSA (NISSAN)","2012","0","97 - NOT APPLICABLE"
"19719309","CROWLEY","2023-08-20","0","1 - CLEAR","NISSAN","VERSA (NISSAN)","2012","0","97 - NOT APPLICABLE"
"19719309","CROWLEY","2023-08-20","0","1 - CLEAR","NISSAN","VERSA (NISSAN)","2012","0","97 - NOT APPLICABLE"
"19719309","CROWLEY","2023-08-20","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2022","0","4 - WORN, UNK DAMAGE"
"19719506","OUTSIDE CITY LIMITS","2023-08-20","0","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2023","0","3 - WORN, NOT DAMAGED"
"19734256","HOUSTON","2023-08-20","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2015","0","1 - NOT WORN"
"19734256","HOUSTON","2023-08-20","0","1 - CLEAR","CHEVROLET","TRAVERSE (CHEVROLET)","2023","0","97 - NOT APPLICABLE"
"19736105","MOUNT PLEASANT","2023-08-20","1","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2010","1","2 - WORN, DAMAGED"
"20157895","FRIONA","2023-08-20","0","1 - CLEAR","KENWORTH","UNKNOWN (KENWORTH)","2010","0","97 - NOT APPLICABLE"
"20157895","FRIONA","2023-08-20","0","1 - CLEAR","BUELL","FIREBOLT (BUELL)","2007","0","2 - WORN, DAMAGED"
"19714416","BAYTOWN","2023-08-21","0","1 - CLEAR","YAMAHA","YZFR6 (YAMAHA)","2006","0","2 - WORN, DAMAGED"
"19714416","BAYTOWN","2023-08-21","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19715773","MISSOURI CITY","2023-08-21","1","1 - CLEAR","FORD","TAURUS (FORD)","2016","0","97 - NOT APPLICABLE"
"19715773","MISSOURI CITY","2023-08-21","1","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2004","1","2 - WORN, DAMAGED"
"19716874","BEDFORD","2023-08-21","1","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2013","1","2 - WORN, DAMAGED"
"19716874","BEDFORD","2023-08-21","1","1 - CLEAR","JEEP","WRANGLER (JEEP)","2022","0","97 - NOT APPLICABLE"
"19722997","OUTSIDE CITY LIMITS","2023-08-21","0","1 - CLEAR","KAWASAKI","UNKNOWN (KAWASAKI)","2023","0","99 - UNKNOWN IF WORN"
"19722997","OUTSIDE CITY LIMITS","2023-08-21","0","1 - CLEAR","HONDA","ODYSSEY (HONDA)","2010","0","97 - NOT APPLICABLE"
"19726810","OUTSIDE CITY LIMITS","2023-08-21","0","1 - CLEAR","CHRYSLER","300 (CHRYSLER)","2009","0","97 - NOT APPLICABLE"
"19726810","OUTSIDE CITY LIMITS","2023-08-21","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2015","0","1 - NOT WORN"
"19726810","OUTSIDE CITY LIMITS","2023-08-21","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2015","0","2 - WORN, DAMAGED"
"19727598","OUTSIDE CITY LIMITS","2023-08-21","1","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2021","1","1 - NOT WORN"
"19727598","OUTSIDE CITY LIMITS","2023-08-21","1","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2021","0","1 - NOT WORN"
"19730692","OUTSIDE CITY LIMITS","2023-08-21","1","1 - CLEAR","YAMAHA","MT10 (YAMAHA)","2020","1","2 - WORN, DAMAGED"
"19730692","OUTSIDE CITY LIMITS","2023-08-21","1","1 - CLEAR","CHEVROLET","TRAVERSE (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19749227","HOUSTON","2023-08-21","1","2 - CLOUDY","HONDA","VFR800 (HONDA)","2006","1","2 - WORN, DAMAGED"
"19716598","EL PASO","2023-08-22","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19716598","EL PASO","2023-08-22","0","1 - CLEAR","KAWASAKI","EX650 (KAWASAKI)","2022","0","4 - WORN, UNK DAMAGE"
"19718782","OUTSIDE CITY LIMITS","2023-08-22","0","2 - CLOUDY","YAMAHA","RT180 (YAMAHA)","1990","0","1 - NOT WORN"
"19720333","PFLUGERVILLE","2023-08-22","0","1 - CLEAR","HARLEY-DAVIDSON","FXD (HARLEY-DAVIDSON)","2016","0","99 - UNKNOWN IF WORN"
"19721540","DALLAS","2023-08-22","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2002","0","1 - NOT WORN"
"19721540","DALLAS","2023-08-22","0","1 - CLEAR","BUICK","ENCORE (BUICK)","2022","0","97 - NOT APPLICABLE"
"19722367","MCKINNEY","2023-08-22","0","1 - CLEAR","SUBARU","OUTBACK (SUBARU)","2022","0","97 - NOT APPLICABLE"
"19722367","MCKINNEY","2023-08-22","0","1 - CLEAR","INDIAN MOTORCYCLE CO.","CHIEF (INDIAN MOTORCYCLE CO.)","2022","0","2 - WORN, DAMAGED"
"19737534","OUTSIDE CITY LIMITS","2023-08-22","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2006","0","1 - NOT WORN"
"19718262","SANGER","2023-08-23","0","1 - CLEAR","HARLEY-DAVIDSON","FLHT (HARLEY-DAVIDSON)","2012","0","1 - NOT WORN"
"19720568","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","HONDA","VT1100 (HONDA)","1996","0","4 - WORN, UNK DAMAGE"
"19726850","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2012","0","97 - NOT APPLICABLE"
"19726850","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","HARLEY-DAVIDSON","FXS (HARLEY-DAVIDSON)","2008","0","1 - NOT WORN"
"19727512","DALLAS","2023-08-23","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2022","0","3 - WORN, NOT DAMAGED"
"19727512","DALLAS","2023-08-23","0","1 - CLEAR","LEXUS","LX 470 (LEXUS)","2001","0","97 - NOT APPLICABLE"
"19730580","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","HARLEY-DAVIDSON","XLH (HARLEY-DAVIDSON)","2005","0","4 - WORN, UNK DAMAGE"
"19730580","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","VOLKSWAGEN","ATLAS (VOLKSWAGEN)","2021","0","97 - NOT APPLICABLE"
"19730580","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","VOLKSWAGEN","ATLAS (VOLKSWAGEN)","2021","0","97 - NOT APPLICABLE"
"19732092","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2015","0","97 - NOT APPLICABLE"
"19732092","OUTSIDE CITY LIMITS","2023-08-23","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","2 - WORN, DAMAGED"
"19735719","OUTSIDE CITY LIMITS","2023-08-23","1","1 - CLEAR","SUZUKI","C50 (SUZUKI)","2011","1","2 - WORN, DAMAGED"
"19720827","BONHAM","2023-08-24","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19720827","BONHAM","2023-08-24","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19720827","BONHAM","2023-08-24","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2010","0","1 - NOT WORN"
"19721449","WACO","2023-08-24","1","1 - CLEAR","BUELL","1125 (BUELL)","2009","1","2 - WORN, DAMAGED"
"19732864","OUTSIDE CITY LIMITS","2023-08-24","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2002","0","99 - UNKNOWN IF WORN"
"19723066","BRYAN","2023-08-25","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","1 - NOT WORN"
"19723066","BRYAN","2023-08-25","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","1 - NOT WORN"
"19723066","BRYAN","2023-08-25","0","1 - CLEAR","CHEVROLET","EQUINOX (CHEVROLET)","No Data","0","97 - NOT APPLICABLE"
"19727738","OUTSIDE CITY LIMITS","2023-08-25","0","1 - CLEAR","YAMAHA","MT07 (YAMAHA)","2020","0","1 - NOT WORN"
"19730226","HOUSTON","2023-08-25","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19730226","HOUSTON","2023-08-25","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2024","0","2 - WORN, DAMAGED"
"19730226","HOUSTON","2023-08-25","0","1 - CLEAR","TOYOTA","RAV4 (TOYOTA)","2022","0","97 - NOT APPLICABLE"
"19732288","BIG SANDY","2023-08-25","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2016","0","97 - NOT APPLICABLE"
"19732288","BIG SANDY","2023-08-25","0","1 - CLEAR","SUZUKI","GSF1200 (SUZUKI)","2005","0","2 - WORN, DAMAGED"
"19733235","OUTSIDE CITY LIMITS","2023-08-25","1","1 - CLEAR","GMC","SIERRA (GMC)","2013","0","97 - NOT APPLICABLE"
"19733235","OUTSIDE CITY LIMITS","2023-08-25","1","1 - CLEAR","GMC","SIERRA (GMC)","2013","0","97 - NOT APPLICABLE"
"19733235","OUTSIDE CITY LIMITS","2023-08-25","1","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2012","1","2 - WORN, DAMAGED"
"19743311","DALLAS","2023-08-25","0","1 - CLEAR","TOYOTA","SIENNA (TOYOTA)","2004","0","97 - NOT APPLICABLE"
"19743311","DALLAS","2023-08-25","0","1 - CLEAR","KAWASAKI","UNKNOWN (KAWASAKI)","2009","0","2 - WORN, DAMAGED"
"19745052","LITTLE ELM","2023-08-25","1","1 - CLEAR","FORD","F250 (FORD)","2021","0","97 - NOT APPLICABLE"
"19745052","LITTLE ELM","2023-08-25","1","1 - CLEAR","KAWASAKI","EX650 (KAWASAKI)","2022","1","2 - WORN, DAMAGED"
"19765435","HOUSTON","2023-08-25","1","1 - CLEAR","HARLEY-DAVIDSON","XLS (HARLEY-DAVIDSON)","2022","1","1 - NOT WORN"
"19771386","SNYDER","2023-08-25","0","1 - CLEAR","YAMAHA","XVS650 (YAMAHA)","2012","0","1 - NOT WORN"
"19776721","OUTSIDE CITY LIMITS","2023-08-25","0","1 - CLEAR","MERCEDES-BENZ","GLC (MERCEDES-BENZ)","2016","0","97 - NOT APPLICABLE"
"19776721","OUTSIDE CITY LIMITS","2023-08-25","0","1 - CLEAR","HONDA","NC750SA (HONDA)","2003","0","1 - NOT WORN"
"19776721","OUTSIDE CITY LIMITS","2023-08-25","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2010","0","97 - NOT APPLICABLE"
"19723017","PARIS","2023-08-26","0","1 - CLEAR","TOYOTA","CAMRY (TOYOTA)","2014","0","97 - NOT APPLICABLE"
"19723017","PARIS","2023-08-26","0","1 - CLEAR","SUZUKI","VL800 (SUZUKI)","2009","0","1 - NOT WORN"
"19724285","WATAUGA","2023-08-26","1","1 - CLEAR","CHEVROLET","SILVERADO C1500 (CHEVROLET)","2015","0","97 - NOT APPLICABLE"
"19724285","WATAUGA","2023-08-26","1","1 - CLEAR","CHEVROLET","SILVERADO C1500 (CHEVROLET)","2015","0","97 - NOT APPLICABLE"
"19724285","WATAUGA","2023-08-26","1","1 - CLEAR","KAWASAKI","ZX1400 (KAWASAKI)","2022","1","2 - WORN, DAMAGED"
"19724636","AUSTIN","2023-08-26","0","1 - CLEAR","FORD","F150 (FORD)","2014","0","97 - NOT APPLICABLE"
"19724636","AUSTIN","2023-08-26","0","1 - CLEAR","HONDA","ATC110 (HONDA)","2022","0","1 - NOT WORN"
"19725388","OUTSIDE CITY LIMITS","2023-08-26","0","1 - CLEAR","HONDA","CMX500 (HONDA)","2023","0","2 - WORN, DAMAGED"
"19727781","SAN ANTONIO","2023-08-26","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2012","0","1 - NOT WORN"
"19728626","OUTSIDE CITY LIMITS","2023-08-26","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2022","0","1 - NOT WORN"
"19729749","OUTSIDE CITY LIMITS","2023-08-26","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
"19729749","OUTSIDE CITY LIMITS","2023-08-26","0","1 - CLEAR","CHEVROLET","SILVERADO C2500 (CHEVROLET)","2005","0","97 - NOT APPLICABLE"
"19734552","OUTSIDE CITY LIMITS","2023-08-26","0","1 - CLEAR","TRIUMPH MOTORCYCLE","UNKNOWN (TRIUMPH MOTORCYCLE)","2004","0","2 - WORN, DAMAGED"
"19736106","AUBREY","2023-08-26","0","1 - CLEAR","CAN-AM","UNKNOWN (CAN-AM)","2020","0","1 - NOT WORN"
"19743228","OUTSIDE CITY LIMITS","2023-08-26","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2022","0","2 - WORN, DAMAGED"
"19750176","DALLAS","2023-08-26","1","1 - CLEAR","YAMAHA","YZFR6 (YAMAHA)","2009","1","1 - NOT WORN"
"19725302","DAYTON","2023-08-27","0","3 - RAIN","HONDA","VTX1800 (HONDA)","2006","0","1 - NOT WORN"
"19725415","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","VOLVO","UNKNOWN (VOLVO)","2000","0","97 - NOT APPLICABLE"
"19725415","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","YAMAHA","XVS65 (YAMAHA)","2001","0","1 - NOT WORN"
"19726579","OUTSIDE CITY LIMITS","2023-08-27","0","3 - RAIN","HARLEY-DAVIDSON","XLX (HARLEY-DAVIDSON)","2018","0","1 - NOT WORN"
"19726579","OUTSIDE CITY LIMITS","2023-08-27","0","3 - RAIN","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2021","0","4 - WORN, UNK DAMAGE"
"19727229","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","YAMAHA","YZF600 (YAMAHA)","2019","0","2 - WORN, DAMAGED"
"19727257","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","FORD","F150 (FORD)","2007","0","97 - NOT APPLICABLE"
"19727257","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","KAWASAKI","VN900 (KAWASAKI)","2009","0","2 - WORN, DAMAGED"
"19728546","HOUSTON","2023-08-27","0","1 - CLEAR","CHEVROLET","CAMARO (CHEVROLET)","No Data","0","97 - NOT APPLICABLE"
"19728546","HOUSTON","2023-08-27","0","1 - CLEAR","HARLEY-DAVIDSON","FXLR (HARLEY-DAVIDSON)","2023","0","4 - WORN, UNK DAMAGE"
"19729467","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2017","0","1 - NOT WORN"
"19730634","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2014","0","1 - NOT WORN"
"19731415","OUTSIDE CITY LIMITS","2023-08-27","2","1 - CLEAR","KTM","450 (KTM)","2019","1","1 - NOT WORN"
"19731415","OUTSIDE CITY LIMITS","2023-08-27","2","1 - CLEAR","YAMAHA","YZ250 (YAMAHA)","2015","1","1 - NOT WORN"
"19740814","SAN ANTONIO","2023-08-27","1","1 - CLEAR","SUZUKI","GSX (SUZUKI)","2005","1","1 - NOT WORN"
"19740814","SAN ANTONIO","2023-08-27","1","1 - CLEAR","FORD","FOCUS (FORD)","2015","0","97 - NOT APPLICABLE"
"19742844","KAUFMAN","2023-08-27","1","1 - CLEAR","SUZUKI","GSX-R600 (SUZUKI)","2005","1","2 - WORN, DAMAGED"
"19742844","KAUFMAN","2023-08-27","1","1 - CLEAR","TOYOTA","RAV4 (TOYOTA)","2016","0","97 - NOT APPLICABLE"
"19744652","OUTSIDE CITY LIMITS","2023-08-27","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2016","0","2 - WORN, DAMAGED"
"19727570","PLEASANTON","2023-08-28","0","1 - CLEAR","HARLEY-DAVIDSON","FXS (HARLEY-DAVIDSON)","2023","0","4 - WORN, UNK DAMAGE"
"19742261","OUTSIDE CITY LIMITS","2023-08-28","1","1 - CLEAR","FORD","F250 (FORD)","2020","0","97 - NOT APPLICABLE"
"19742261","OUTSIDE CITY LIMITS","2023-08-28","1","1 - CLEAR","FORD","F250 (FORD)","2020","0","97 - NOT APPLICABLE"
"19742261","OUTSIDE CITY LIMITS","2023-08-28","1","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2020","1","3 - WORN, NOT DAMAGED"
"19745365","ROUND ROCK","2023-08-28","0","1 - CLEAR","HONDA","NC700X (HONDA)","2016","0","2 - WORN, DAMAGED"
"19745365","ROUND ROCK","2023-08-28","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2023","0","97 - NOT APPLICABLE"
"19745707","OUTSIDE CITY LIMITS","2023-08-28","1","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2013","1","4 - WORN, UNK DAMAGE"
"19727167","OUTSIDE CITY LIMITS","2023-08-29","0","1 - CLEAR","HONDA","VT700 (HONDA)","2007","0","1 - NOT WORN"
"19727515","FLORESVILLE","2023-08-29","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2004","0","97 - NOT APPLICABLE"
"19727515","FLORESVILLE","2023-08-29","0","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2004","0","97 - NOT APPLICABLE"
"19727515","FLORESVILLE","2023-08-29","0","1 - CLEAR","HARLEY-DAVIDSON","FXLR (HARLEY-DAVIDSON)","2021","0","2 - WORN, DAMAGED"
"19730117","WACO","2023-08-29","0","1 - CLEAR","HONDA","XL80 (HONDA)","2022","0","3 - WORN, NOT DAMAGED"
"19733850","PLANO","2023-08-29","0","1 - CLEAR","NISSAN","FRONTIER (NISSAN)","2002","0","97 - NOT APPLICABLE"
"19733850","PLANO","2023-08-29","0","1 - CLEAR","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2021","0","1 - NOT WORN"
"19735427","KENNEDALE","2023-08-29","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2020","0","1 - NOT WORN"
"19735427","KENNEDALE","2023-08-29","0","1 - CLEAR","HYUNDAI","SANTA FE (HYUNDAI)","2013","0","97 - NOT APPLICABLE"
"19735427","KENNEDALE","2023-08-29","0","1 - CLEAR","HYUNDAI","SANTA FE (HYUNDAI)","2013","0","97 - NOT APPLICABLE"
"19736688","OUTSIDE CITY LIMITS","2023-08-29","0","1 - CLEAR","HARLEY-DAVIDSON","FLD (HARLEY-DAVIDSON)","2021","0","1 - NOT WORN"
"19736688","OUTSIDE CITY LIMITS","2023-08-29","0","1 - CLEAR","KENWORTH","T680 (KENWORTH)","2020","0","97 - NOT APPLICABLE"
"19748487","OUTSIDE CITY LIMITS","2023-08-29","1","2 - CLOUDY","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2003","1","1 - NOT WORN"
"19770892","DALLAS","2023-08-29","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2001","0","1 - NOT WORN"
"19770892","DALLAS","2023-08-29","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2001","0","1 - NOT WORN"
"19740795","KINGSVILLE","2023-08-30","0","1 - CLEAR","DUCATI","1198 (DUCATI)","2012","0","1 - NOT WORN"
"19745203","GARLAND","2023-08-30","0","1 - CLEAR","KAWASAKI","VN1600 (KAWASAKI)","2007","0","4 - WORN, UNK DAMAGE"
"19745557","OUTSIDE CITY LIMITS","2023-08-30","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","1 - NOT WORN"
"19731515","AMARILLO","2023-08-31","0","1 - CLEAR","KAWASAKI","NINJA ZX (KAWASAKI)","2009","0","2 - WORN, DAMAGED"
"19735837","OUTSIDE CITY LIMITS","2023-08-31","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2020","0","4 - WORN, UNK DAMAGE"
"19735837","OUTSIDE CITY LIMITS","2023-08-31","0","1 - CLEAR","CHEVROLET","CAMARO (CHEVROLET)","2013","0","97 - NOT APPLICABLE"
"19738324","WACO","2023-08-31","0","1 - CLEAR","BASHAN","BASHAN MOTORCYCLE (BASHAN)","2023","0","2 - WORN, DAMAGED"
"19738324","WACO","2023-08-31","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2003","0","97 - NOT APPLICABLE"
"19738324","WACO","2023-08-31","0","1 - CLEAR","VOLKSWAGEN","TIGUAN (VOLKSWAGEN)","2018","0","97 - NOT APPLICABLE"
"19740450","COLLEGE STATION","2023-08-31","0","1 - CLEAR","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2023","0","2 - WORN, DAMAGED"
"19741013","OUTSIDE CITY LIMITS","2023-08-31","0","1 - CLEAR","HONDA","VT1300 (HONDA)","2012","0","1 - NOT WORN"
"19741026","OUTSIDE CITY LIMITS","2023-08-31","0","1 - CLEAR","HARLEY-DAVIDSON","FLSTN (HARLEY-DAVIDSON)","2007","0","1 - NOT WORN"
"19742176","OUTSIDE CITY LIMITS","2023-08-31","1","1 - CLEAR","HONDA","VT1100 (HONDA)","2000","1","2 - WORN, DAMAGED"
"19742176","OUTSIDE CITY LIMITS","2023-08-31","1","1 - CLEAR","FORD","ESCAPE (FORD)","2010","0","97 - NOT APPLICABLE"
"19743053","FLOWER MOUND","2023-08-31","0","1 - CLEAR","HONDA","CR-V (HONDA)","2007","0","97 - NOT APPLICABLE"
"19743053","FLOWER MOUND","2023-08-31","0","1 - CLEAR","HONDA","CBR1000 (HONDA)","2009","0","1 - NOT WORN"
"19743281","OUTSIDE CITY LIMITS","2023-08-31","0","1 - CLEAR","CHEVROLET","TAHOE (CHEVROLET)","2020","0","97 - NOT APPLICABLE"
"19743281","OUTSIDE CITY LIMITS","2023-08-31","0","1 - CLEAR","YAMAHA","MT03 (YAMAHA)","2023","0","2 - WORN, DAMAGED"
"19747116","OUTSIDE CITY LIMITS","2023-08-31","0","2 - CLOUDY","HARLEY-DAVIDSON","XL1200 (HARLEY-DAVIDSON)","2020","0","1 - NOT WORN"
"19754738","WICHITA FALLS","2023-08-31","1","1 - CLEAR","HARLEY-DAVIDSON","FXDWG (HARLEY-DAVIDSON)","1999","1","1 - NOT WORN"
"19755796","LITTLE ELM","2023-08-31","0","1 - CLEAR","CADILLAC","ATS (CADILLAC)","2018","0","97 - NOT APPLICABLE"
"19755796","LITTLE ELM","2023-08-31","0","1 - CLEAR","YAMAHA","YZF600 (YAMAHA)","2009","0","2 - WORN, DAMAGED"
"19732733","GLENN HEIGHTS","2023-09-01","0","1 - CLEAR","YAMAHA","BW200 (YAMAHA)","2023","0","1 - NOT WORN"
"19732733","GLENN HEIGHTS","2023-09-01","0","1 - CLEAR","CHEVROLET","IMPALA (CHEVROLET)","2014","0","97 - NOT APPLICABLE"
